zip,yr,Age_Adjusted_Rate_of_Asthma_ED_Visit_Rate,county,nZEV,pop,percPoverty,HHincomeMedian,HHincomeMean,EDUCpercHSplus,EDUCpercBAplus
90039,2019,36.5,Los Angeles,859,29510,10.3,90538,124940,86.5,50.7
90039,2020,19,Los Angeles,908,29510,10.3,90538,124940,86.5,50.7
90039,2021,14.7,Los Angeles,1127,29510,10.3,90538,124940,86.5,50.7
90039,2022,25.8,Los Angeles,1407,29510,10.3,90538,124940,86.5,50.7
90040,2013,86.1,Los Angeles,12,12328,16,47120,63795,58,9.6
90040,2014,52.6,Los Angeles,23,12328,16,47120,63795,58,9.6
90040,2015,52,Los Angeles,36,12328,16,47120,63795,58,9.6
90040,2016,46.8,Los Angeles,60,12328,16,47120,63795,58,9.6
90040,2017,55.3,Los Angeles,81,12328,16,47120,63795,58,9.6
90040,2018,54.7,Los Angeles,91,12328,16,47120,63795,58,9.6
90040,2019,57.6,Los Angeles,102,12328,16,47120,63795,58,9.6
90040,2020,27.4,Los Angeles,99,12328,16,47120,63795,58,9.6
90040,2021,24.2,Los Angeles,126,12328,16,47120,63795,58,9.6
90040,2022,39.3,Los Angeles,174,12328,16,47120,63795,58,9.6
90041,2013,36.3,Los Angeles,45,29090,10.9,85971,115593,89.3,46.7
90041,2014,35.4,Los Angeles,93,29090,10.9,85971,115593,89.3,46.7
90041,2015,30.6,Los Angeles,136,29090,10.9,85971,115593,89.3,46.7
90041,2016,37.1,Los Angeles,190,29090,10.9,85971,115593,89.3,46.7
90041,2017,26.4,Los Angeles,265,29090,10.9,85971,115593,89.3,46.7
90041,2018,37,Los Angeles,408,29090,10.9,85971,115593,89.3,46.7
90041,2019,31.2,Los Angeles,550,29090,10.9,85971,115593,89.3,46.7
90041,2020,21.5,Los Angeles,613,29090,10.9,85971,115593,89.3,46.7
90041,2021,18.5,Los Angeles,782,29090,10.9,85971,115593,89.3,46.7
90041,2022,21.3,Los Angeles,1014,29090,10.9,85971,115593,89.3,46.7
90042,2013,44.3,Los Angeles,50,63193,15.4,64267,87211,76.8,32.3
90042,2014,45.4,Los Angeles,102,63193,15.4,64267,87211,76.8,32.3
90042,2015,48.7,Los Angeles,174,63193,15.4,64267,87211,76.8,32.3
90042,2016,31.7,Los Angeles,261,63193,15.4,64267,87211,76.8,32.3
90042,2017,36.7,Los Angeles,427,63193,15.4,64267,87211,76.8,32.3
90042,2018,34.6,Los Angeles,590,63193,15.4,64267,87211,76.8,32.3
90042,2019,40.3,Los Angeles,762,63193,15.4,64267,87211,76.8,32.3
90042,2020,19.6,Los Angeles,848,63193,15.4,64267,87211,76.8,32.3
90042,2021,16,Los Angeles,1156,63193,15.4,64267,87211,76.8,32.3
90042,2022,29.6,Los Angeles,1519,63193,15.4,64267,87211,76.8,32.3
90043,2013,105.2,Los Angeles,29,45873,18.1,54729,77169,82.1,26.2
90043,2014,111.4,Los Angeles,52,45873,18.1,54729,77169,82.1,26.2
90043,2015,112.9,Los Angeles,86,45873,18.1,54729,77169,82.1,26.2
90043,2016,135.5,Los Angeles,147,45873,18.1,54729,77169,82.1,26.2
90043,2017,117.6,Los Angeles,191,45873,18.1,54729,77169,82.1,26.2
90043,2018,106.1,Los Angeles,270,45873,18.1,54729,77169,82.1,26.2
90043,2019,108.5,Los Angeles,371,45873,18.1,54729,77169,82.1,26.2
90043,2020,48.3,Los Angeles,444,45873,18.1,54729,77169,82.1,26.2
90043,2021,63.2,Los Angeles,637,45873,18.1,54729,77169,82.1,26.2
90043,2022,70,Los Angeles,900,45873,18.1,54729,77169,82.1,26.2
90044,2013,103.5,Los Angeles,3,99443,30.4,35981,51524,62.2,7.9
90044,2014,110.5,Los Angeles,14,99443,30.4,35981,51524,62.2,7.9
90044,2015,101.7,Los Angeles,24,99443,30.4,35981,51524,62.2,7.9
90044,2016,102.9,Los Angeles,35,99443,30.4,35981,51524,62.2,7.9
90044,2017,100.8,Los Angeles,73,99443,30.4,35981,51524,62.2,7.9
90044,2018,96.2,Los Angeles,96,99443,30.4,35981,51524,62.2,7.9
90044,2019,103.5,Los Angeles,136,99443,30.4,35981,51524,62.2,7.9
90044,2020,55.4,Los Angeles,163,99443,30.4,35981,51524,62.2,7.9
90044,2021,57.2,Los Angeles,282,99443,30.4,35981,51524,62.2,7.9
90044,2022,70,Los Angeles,395,99443,30.4,35981,51524,62.2,7.9
90045,2013,33.2,Los Angeles,122,40567,9.1,104578,140825,97.6,60.8
90045,2014,29.7,Los Angeles,256,40567,9.1,104578,140825,97.6,60.8
90045,2015,25.5,Los Angeles,339,40567,9.1,104578,140825,97.6,60.8
90045,2016,22.7,Los Angeles,462,40567,9.1,104578,140825,97.6,60.8
90045,2017,20.1,Los Angeles,653,40567,9.1,104578,140825,97.6,60.8
90045,2018,18,Los Angeles,885,40567,9.1,104578,140825,97.6,60.8
90045,2019,19.1,Los Angeles,1061,40567,9.1,104578,140825,97.6,60.8
90045,2020,10.1,Los Angeles,1231,40567,9.1,104578,140825,97.6,60.8
90045,2021,15.2,Los Angeles,1799,40567,9.1,104578,140825,97.6,60.8
90045,2022,18.2,Los Angeles,3587,40567,9.1,104578,140825,97.6,60.8
90046,2013,24.7,Los Angeles,166,50900,12.5,72266,114923,96.8,61.5
90046,2014,18,Los Angeles,321,50900,12.5,72266,114923,96.8,61.5
90046,2015,26.5,Los Angeles,466,50900,12.5,72266,114923,96.8,61.5
90046,2016,23.2,Los Angeles,705,50900,12.5,72266,114923,96.8,61.5
90046,2017,19.2,Los Angeles,973,50900,12.5,72266,114923,96.8,61.5
90046,2018,21.6,Los Angeles,1217,50900,12.5,72266,114923,96.8,61.5
90046,2019,23.3,Los Angeles,1445,50900,12.5,72266,114923,96.8,61.5
90046,2020,6.4,Los Angeles,1641,50900,12.5,72266,114923,96.8,61.5
90046,2021,11.8,Los Angeles,2149,50900,12.5,72266,114923,96.8,61.5
90046,2022,13.6,Los Angeles,2730,50900,12.5,72266,114923,96.8,61.5
90047,2013,120.4,Los Angeles,5,51411,16.4,52605,66946,78.3,15.3
90047,2014,122.5,Los Angeles,20,51411,16.4,52605,66946,78.3,15.3
90047,2015,118.7,Los Angeles,38,51411,16.4,52605,66946,78.3,15.3
90047,2016,109.8,Los Angeles,80,51411,16.4,52605,66946,78.3,15.3
90047,2017,117.6,Los Angeles,94,51411,16.4,52605,66946,78.3,15.3
90047,2018,103,Los Angeles,147,51411,16.4,52605,66946,78.3,15.3
90047,2019,110.4,Los Angeles,189,51411,16.4,52605,66946,78.3,15.3
90047,2020,58.1,Los Angeles,251,51411,16.4,52605,66946,78.3,15.3
90047,2021,69.4,Los Angeles,375,51411,16.4,52605,66946,78.3,15.3
90047,2022,79.8,Los Angeles,544,51411,16.4,52605,66946,78.3,15.3
90048,2013,21.1,Los Angeles,75,21489,7.7,100586,148754,96.1,68.5
90048,2014,22.3,Los Angeles,174,21489,7.7,100586,148754,96.1,68.5
90048,2015,22.6,Los Angeles,247,21489,7.7,100586,148754,96.1,68.5
90048,2016,18,Los Angeles,360,21489,7.7,100586,148754,96.1,68.5
90048,2017,27.3,Los Angeles,470,21489,7.7,100586,148754,96.1,68.5
90048,2018,18.6,Los Angeles,603,21489,7.7,100586,148754,96.1,68.5
90048,2019,24.4,Los Angeles,666,21489,7.7,100586,148754,96.1,68.5
90048,2020,8.9,Los Angeles,716,21489,7.7,100586,148754,96.1,68.5
90048,2021,10,Los Angeles,968,21489,7.7,100586,148754,96.1,68.5
90048,2022,13.9,Los Angeles,1233,21489,7.7,100586,148754,96.1,68.5
90049,2013,8.2,Los Angeles,308,36418,7.1,129688,226246,97.8,78.7
90049,2014,10.7,Los Angeles,511,36418,7.1,129688,226246,97.8,78.7
90049,2015,13.5,Los Angeles,739,36418,7.1,129688,226246,97.8,78.7
90049,2016,9,Los Angeles,1017,36418,7.1,129688,226246,97.8,78.7
90049,2017,11.7,Los Angeles,1329,36418,7.1,129688,226246,97.8,78.7
90049,2018,11.9,Los Angeles,1717,36418,7.1,129688,226246,97.8,78.7
90049,2019,10.1,Los Angeles,1976,36418,7.1,129688,226246,97.8,78.7
90049,2020,7.6,Los Angeles,2207,36418,7.1,129688,226246,97.8,78.7
90049,2021,4.9,Los Angeles,2750,36418,7.1,129688,226246,97.8,78.7
90049,2022,8.6,Los Angeles,3410,36418,7.1,129688,226246,97.8,78.7
90056,2013,35.6,Los Angeles,20,7649,6.5,92656,125019,95.5,51.9
90056,2014,54.6,Los Angeles,37,7649,6.5,92656,125019,95.5,51.9
90056,2015,73.9,Los Angeles,56,7649,6.5,92656,125019,95.5,51.9
90056,2016,66,Los Angeles,84,7649,6.5,92656,125019,95.5,51.9
90056,2017,83.8,Los Angeles,127,7649,6.5,92656,125019,95.5,51.9
90056,2018,67.6,Los Angeles,184,7649,6.5,92656,125019,95.5,51.9
90056,2019,82.6,Los Angeles,235,7649,6.5,92656,125019,95.5,51.9
90056,2020,36,Los Angeles,265,7649,6.5,92656,125019,95.5,51.9
90056,2021,46.7,Los Angeles,327,7649,6.5,92656,125019,95.5,51.9
90056,2022,24.7,Los Angeles,440,7649,6.5,92656,125019,95.5,51.9
90057,2013,50.3,Los Angeles,3,50152,30.1,37700,48449,57.2,20.2
90057,2014,55.2,Los Angeles,15,50152,30.1,37700,48449,57.2,20.2
90057,2015,60.1,Los Angeles,24,50152,30.1,37700,48449,57.2,20.2
90057,2016,62.4,Los Angeles,47,50152,30.1,37700,48449,57.2,20.2
90057,2017,63.7,Los Angeles,59,50152,30.1,37700,48449,57.2,20.2
90057,2018,60.3,Los Angeles,75,50152,30.1,37700,48449,57.2,20.2
90057,2019,63,Los Angeles,159,50152,30.1,37700,48449,57.2,20.2
90057,2020,31,Los Angeles,139,50152,30.1,37700,48449,57.2,20.2
90057,2021,28.8,Los Angeles,265,50152,30.1,37700,48449,57.2,20.2
90057,2022,42.2,Los Angeles,333,50152,30.1,37700,48449,57.2,20.2
90058,2013,117.5,Los Angeles,4,2718,49.4,21964,37195,43.4,5.6
90058,2014,86.8,Los Angeles,13,2718,49.4,21964,37195,43.4,5.6
90058,2015,92.8,Los Angeles,25,2718,49.4,21964,37195,43.4,5.6
90058,2016,90.1,Los Angeles,38,2718,49.4,21964,37195,43.4,5.6
90058,2017,90.5,Los Angeles,54,2718,49.4,21964,37195,43.4,5.6
90058,2018,121.9,Los Angeles,73,2718,49.4,21964,37195,43.4,5.6
90058,2019,73.3,Los Angeles,75,2718,49.4,21964,37195,43.4,5.6
90058,2020,76.4,Los Angeles,74,2718,49.4,21964,37195,43.4,5.6
90058,2022,32.3,Los Angeles,121,2718,49.4,21964,37195,43.4,5.6
90059,2013,94.2,Los Angeles,2,46185,26,44838,56541,59.7,7.7
90059,2014,99.2,Los Angeles,9,46185,26,44838,56541,59.7,7.7
90059,2015,104.2,Los Angeles,11,46185,26,44838,56541,59.7,7.7
90059,2016,109.5,Los Angeles,19,46185,26,44838,56541,59.7,7.7
90059,2017,130.3,Los Angeles,33,46185,26,44838,56541,59.7,7.7
90059,2018,113,Los Angeles,50,46185,26,44838,56541,59.7,7.7
90059,2019,119.4,Los Angeles,55,46185,26,44838,56541,59.7,7.7
90059,2020,71.9,Los Angeles,89,46185,26,44838,56541,59.7,7.7
90059,2021,78.3,Los Angeles,130,46185,26,44838,56541,59.7,7.7
90059,2022,90.3,Los Angeles,193,46185,26,44838,56541,59.7,7.7
90061,2013,93.9,Los Angeles,1,27873,28,42500,57231,57.8,7.4
90061,2014,96.4,Los Angeles,14,27873,28,42500,57231,57.8,7.4
90061,2015,102.7,Los Angeles,20,27873,28,42500,57231,57.8,7.4
90061,2016,115.7,Los Angeles,27,27873,28,42500,57231,57.8,7.4
90061,2017,130.6,Los Angeles,30,27873,28,42500,57231,57.8,7.4
90061,2018,119.5,Los Angeles,39,27873,28,42500,57231,57.8,7.4
90061,2019,113.5,Los Angeles,49,27873,28,42500,57231,57.8,7.4
90061,2020,67.4,Los Angeles,63,27873,28,42500,57231,57.8,7.4
90061,2021,68,Los Angeles,93,27873,28,42500,57231,57.8,7.4
90061,2022,75,Los Angeles,145,27873,28,42500,57231,57.8,7.4
90062,2013,97.2,Los Angeles,4,35916,17.7,49443,67726,64.1,13.2
90062,2014,98.9,Los Angeles,12,35916,17.7,49443,67726,64.1,13.2
90062,2015,120.5,Los Angeles,15,35916,17.7,49443,67726,64.1,13.2
90062,2016,101.4,Los Angeles,20,35916,17.7,49443,67726,64.1,13.2
90062,2017,90.3,Los Angeles,38,35916,17.7,49443,67726,64.1,13.2
90062,2018,77.6,Los Angeles,64,35916,17.7,49443,67726,64.1,13.2
90062,2019,86.6,Los Angeles,97,35916,17.7,49443,67726,64.1,13.2
90062,2020,48.4,Los Angeles,110,35916,17.7,49443,67726,64.1,13.2
90062,2021,49.1,Los Angeles,175,35916,17.7,49443,67726,64.1,13.2
90062,2022,66.3,Los Angeles,251,35916,17.7,49443,67726,64.1,13.2
90063,2013,49.9,Los Angeles,8,53980,18.1,48559,63963,53.6,10.4
90063,2014,51.5,Los Angeles,16,53980,18.1,48559,63963,53.6,10.4
90063,2015,50.7,Los Angeles,44,53980,18.1,48559,63963,53.6,10.4
90063,2016,43.7,Los Angeles,102,53980,18.1,48559,63963,53.6,10.4
90063,2017,45.4,Los Angeles,161,53980,18.1,48559,63963,53.6,10.4
90063,2018,48.3,Los Angeles,220,53980,18.1,48559,63963,53.6,10.4
90063,2019,52,Los Angeles,261,53980,18.1,48559,63963,53.6,10.4
90063,2020,27.9,Los Angeles,203,53980,18.1,48559,63963,53.6,10.4
90063,2021,22.6,Los Angeles,422,53980,18.1,48559,63963,53.6,10.4
90063,2022,35.4,Los Angeles,508,53980,18.1,48559,63963,53.6,10.4
90064,2013,20.5,Los Angeles,135,25925,9.4,102117,163066,94.2,67.8
90064,2014,18.4,Los Angeles,248,25925,9.4,102117,163066,94.2,67.8
90064,2015,21.4,Los Angeles,360,25925,9.4,102117,163066,94.2,67.8
90064,2016,27.4,Los Angeles,511,25925,9.4,102117,163066,94.2,67.8
90064,2017,25.1,Los Angeles,694,25925,9.4,102117,163066,94.2,67.8
90064,2018,28.9,Los Angeles,911,25925,9.4,102117,163066,94.2,67.8
90064,2019,14.2,Los Angeles,1074,25925,9.4,102117,163066,94.2,67.8
90064,2020,14.4,Los Angeles,1176,25925,9.4,102117,163066,94.2,67.8
90064,2021,21.9,Los Angeles,1565,25925,9.4,102117,163066,94.2,67.8
90064,2022,18.9,Los Angeles,2009,25925,9.4,102117,163066,94.2,67.8
90065,2013,60.9,Los Angeles,86,46461,13.7,67479,98376,77.3,36
90065,2014,59.3,Los Angeles,172,46461,13.7,67479,98376,77.3,36
90065,2015,52,Los Angeles,263,46461,13.7,67479,98376,77.3,36
90065,2016,58.1,Los Angeles,379,46461,13.7,67479,98376,77.3,36
90065,2017,46,Los Angeles,516,46461,13.7,67479,98376,77.3,36
90065,2018,45,Los Angeles,624,46461,13.7,67479,98376,77.3,36
90065,2019,44.8,Los Angeles,823,46461,13.7,67479,98376,77.3,36
90065,2020,28.6,Los Angeles,935,46461,13.7,67479,98376,77.3,36
90065,2021,17.6,Los Angeles,1237,46461,13.7,67479,98376,77.3,36
90065,2022,23.2,Los Angeles,1558,46461,13.7,67479,98376,77.3,36
90066,2013,28.9,Los Angeles,178,59167,9.7,83899,117608,88.3,54.6
90066,2014,26.6,Los Angeles,327,59167,9.7,83899,117608,88.3,54.6
90066,2015,34.7,Los Angeles,465,59167,9.7,83899,117608,88.3,54.6
90066,2016,24.4,Los Angeles,672,59167,9.7,83899,117608,88.3,54.6
90066,2017,26.7,Los Angeles,917,59167,9.7,83899,117608,88.3,54.6
90066,2018,20.2,Los Angeles,1227,59167,9.7,83899,117608,88.3,54.6
90066,2019,20.3,Los Angeles,1465,59167,9.7,83899,117608,88.3,54.6
90066,2020,12.7,Los Angeles,1628,59167,9.7,83899,117608,88.3,54.6
90066,2021,15.2,Los Angeles,2119,59167,9.7,83899,117608,88.3,54.6
90066,2022,22.7,Los Angeles,2722,59167,9.7,83899,117608,88.3,54.6
90068,2013,12.4,Los Angeles,114,21092,11.2,88535,157859,96.4,65.7
90068,2014,15.1,Los Angeles,246,21092,11.2,88535,157859,96.4,65.7
90068,2015,16.2,Los Angeles,379,21092,11.2,88535,157859,96.4,65.7
90068,2016,21.4,Los Angeles,509,21092,11.2,88535,157859,96.4,65.7
90068,2017,15.2,Los Angeles,677,21092,11.2,88535,157859,96.4,65.7
90068,2018,14.6,Los Angeles,843,21092,11.2,88535,157859,96.4,65.7
90068,2019,14.7,Los Angeles,992,21092,11.2,88535,157859,96.4,65.7
90068,2020,9.7,Los Angeles,1087,21092,11.2,88535,157859,96.4,65.7
90068,2021,5.2,Los Angeles,1360,21092,11.2,88535,157859,96.4,65.7
90068,2022,6.3,Los Angeles,1726,21092,11.2,88535,157859,96.4,65.7
90069,2013,17.4,Los Angeles,95,20230,9.2,93380,145432,98.7,67.5
90069,2014,18.1,Los Angeles,222,20230,9.2,93380,145432,98.7,67.5
90069,2015,11.3,Los Angeles,284,20230,9.2,93380,145432,98.7,67.5
90069,2016,21.3,Los Angeles,390,20230,9.2,93380,145432,98.7,67.5
90069,2017,18.7,Los Angeles,530,20230,9.2,93380,145432,98.7,67.5
90069,2018,17.5,Los Angeles,659,20230,9.2,93380,145432,98.7,67.5
90069,2019,14,Los Angeles,841,20230,9.2,93380,145432,98.7,67.5
90069,2020,9.9,Los Angeles,874,20230,9.2,93380,145432,98.7,67.5
90094,2014,28,Los Angeles,40,9827,10.9,155417,210426,99.2,81.5
90094,2015,24.9,Los Angeles,77,9827,10.9,155417,210426,99.2,81.5
90094,2016,43.2,Los Angeles,127,9827,10.9,155417,210426,99.2,81.5
90094,2017,16.2,Los Angeles,228,9827,10.9,155417,210426,99.2,81.5
90094,2019,16.1,Los Angeles,522,9827,10.9,155417,210426,99.2,81.5
90094,2022,9.9,Los Angeles,951,9827,10.9,155417,210426,99.2,81.5
90201,2013,43.7,Los Angeles,9,101965,26.3,44046,53867,51.5,6.5
90201,2014,44.5,Los Angeles,22,101965,26.3,44046,53867,51.5,6.5
90201,2015,49.5,Los Angeles,37,101965,26.3,44046,53867,51.5,6.5
90201,2016,43.7,Los Angeles,50,101965,26.3,44046,53867,51.5,6.5
90201,2017,42.9,Los Angeles,89,101965,26.3,44046,53867,51.5,6.5
90201,2018,43.7,Los Angeles,128,101965,26.3,44046,53867,51.5,6.5
90201,2019,42.9,Los Angeles,160,101965,26.3,44046,53867,51.5,6.5
90201,2020,24.8,Los Angeles,192,101965,26.3,44046,53867,51.5,6.5
90201,2021,25.7,Los Angeles,293,101965,26.3,44046,53867,51.5,6.5
90201,2022,35.2,Los Angeles,432,101965,26.3,44046,53867,51.5,6.5
90210,2013,17.1,Los Angeles,211,19314,6,147270,285632,95.4,65.6
90210,2014,12.4,Los Angeles,369,19314,6,147270,285632,95.4,65.6
90210,2015,13.9,Los Angeles,487,19314,6,147270,285632,95.4,65.6
90210,2016,22.4,Los Angeles,704,19314,6,147270,285632,95.4,65.6
90210,2017,8.4,Los Angeles,898,19314,6,147270,285632,95.4,65.6
90210,2018,9.4,Los Angeles,1084,19314,6,147270,285632,95.4,65.6
90210,2019,11,Los Angeles,1231,19314,6,147270,285632,95.4,65.6
90211,2013,28.2,Los Angeles,38,8019,7.9,86437,162837,96,63
90211,2014,32.2,Los Angeles,76,8019,7.9,86437,162837,96,63
90211,2015,34.6,Los Angeles,129,8019,7.9,86437,162837,96,63
90211,2016,27,Los Angeles,204,8019,7.9,86437,162837,96,63
90211,2017,31.8,Los Angeles,264,8019,7.9,86437,162837,96,63
90211,2018,19.6,Los Angeles,334,8019,7.9,86437,162837,96,63
90211,2019,21.2,Los Angeles,372,8019,7.9,86437,162837,96,63
90211,2021,18.1,Los Angeles,525,8019,7.9,86437,162837,96,63
90212,2013,16.6,Los Angeles,76,13314,9.8,95080,159462,98.3,64.3
90212,2014,19.7,Los Angeles,129,13314,9.8,95080,159462,98.3,64.3
90212,2015,21.1,Los Angeles,171,13314,9.8,95080,159462,98.3,64.3
90212,2016,33.3,Los Angeles,258,13314,9.8,95080,159462,98.3,64.3
90212,2017,21.4,Los Angeles,332,13314,9.8,95080,159462,98.3,64.3
90212,2018,34.7,Los Angeles,416,13314,9.8,95080,159462,98.3,64.3
90212,2019,15.1,Los Angeles,459,13314,9.8,95080,159462,98.3,64.3
90212,2021,9.3,Los Angeles,720,13314,9.8,95080,159462,98.3,64.3
90212,2022,15.6,Los Angeles,933,13314,9.8,95080,159462,98.3,64.3
90220,2013,85.8,Los Angeles,13,52817,20,57074,66755,65.2,10.5
90220,2014,97.8,Los Angeles,26,52817,20,57074,66755,65.2,10.5
90220,2015,114.8,Los Angeles,44,52817,20,57074,66755,65.2,10.5
90220,2016,91,Los Angeles,68,52817,20,57074,66755,65.2,10.5
90220,2017,93.3,Los Angeles,83,52817,20,57074,66755,65.2,10.5
90220,2018,86.5,Los Angeles,132,52817,20,57074,66755,65.2,10.5
90220,2019,87.8,Los Angeles,155,52817,20,57074,66755,65.2,10.5
90220,2020,44.7,Los Angeles,158,52817,20,57074,66755,65.2,10.5
90220,2021,53.4,Los Angeles,201,52817,20,57074,66755,65.2,10.5
90220,2022,57.4,Los Angeles,256,52817,20,57074,66755,65.2,10.5
90221,2013,77.6,Los Angeles,2,51688,19.7,51377,62433,56.9,6
90221,2014,85.5,Los Angeles,8,51688,19.7,51377,62433,56.9,6
90221,2015,82.3,Los Angeles,18,51688,19.7,51377,62433,56.9,6
90221,2016,77.4,Los Angeles,29,51688,19.7,51377,62433,56.9,6
90221,2017,76.3,Los Angeles,48,51688,19.7,51377,62433,56.9,6
90221,2018,68.4,Los Angeles,69,51688,19.7,51377,62433,56.9,6
90221,2019,69.4,Los Angeles,96,51688,19.7,51377,62433,56.9,6
90221,2020,35.6,Los Angeles,119,51688,19.7,51377,62433,56.9,6
90221,2021,41.3,Los Angeles,175,51688,19.7,51377,62433,56.9,6
90221,2022,55.1,Los Angeles,240,51688,19.7,51377,62433,56.9,6
90222,2013,90,Los Angeles,2,33200,22,49894,61055,61.7,8.9
90222,2014,92.6,Los Angeles,7,33200,22,49894,61055,61.7,8.9
90222,2015,100.9,Los Angeles,12,33200,22,49894,61055,61.7,8.9
90222,2016,112.5,Los Angeles,15,33200,22,49894,61055,61.7,8.9
90222,2017,108.9,Los Angeles,24,33200,22,49894,61055,61.7,8.9
90222,2018,95.2,Los Angeles,32,33200,22,49894,61055,61.7,8.9
90222,2019,98.1,Los Angeles,50,33200,22,49894,61055,61.7,8.9
90222,2020,61,Los Angeles,68,33200,22,49894,61055,61.7,8.9
90222,2021,58.3,Los Angeles,98,33200,22,49894,61055,61.7,8.9
90222,2022,64.9,Los Angeles,148,33200,22,49894,61055,61.7,8.9
90230,2013,24,Los Angeles,72,32687,11.4,85524,117862,88,51.2
90230,2014,32.1,Los Angeles,155,32687,11.4,85524,117862,88,51.2
90230,2015,39.3,Los Angeles,233,32687,11.4,85524,117862,88,51.2
90230,2016,40.1,Los Angeles,308,32687,11.4,85524,117862,88,51.2
90230,2017,38.2,Los Angeles,412,32687,11.4,85524,117862,88,51.2
90230,2018,33.6,Los Angeles,563,32687,11.4,85524,117862,88,51.2
90230,2019,38,Los Angeles,713,32687,11.4,85524,117862,88,51.2
90230,2020,15.7,Los Angeles,811,32687,11.4,85524,117862,88,51.2
90230,2021,13.5,Los Angeles,1053,32687,11.4,85524,117862,88,51.2
90230,2022,22.3,Los Angeles,1317,32687,11.4,85524,117862,88,51.2
90232,2013,26.6,Los Angeles,52,14780,6.7,90467,127786,94.3,58.6
90232,2014,33.3,Los Angeles,104,14780,6.7,90467,127786,94.3,58.6
90232,2015,36.2,Los Angeles,156,14780,6.7,90467,127786,94.3,58.6
90232,2016,35.6,Los Angeles,215,14780,6.7,90467,127786,94.3,58.6
90232,2017,37.8,Los Angeles,298,14780,6.7,90467,127786,94.3,58.6
90232,2018,35.6,Los Angeles,466,14780,6.7,90467,127786,94.3,58.6
90232,2019,30.6,Los Angeles,496,14780,6.7,90467,127786,94.3,58.6
90232,2020,18.5,Los Angeles,561,14780,6.7,90467,127786,94.3,58.6
90232,2021,9.6,Los Angeles,786,14780,6.7,90467,127786,94.3,58.6
90232,2022,21.2,Los Angeles,955,14780,6.7,90467,127786,94.3,58.6
90240,2013,35.2,Los Angeles,30,26413,5.9,86383,111587,79.2,26.1
90240,2014,37.1,Los Angeles,55,26413,5.9,86383,111587,79.2,26.1
90240,2015,28,Los Angeles,83,26413,5.9,86383,111587,79.2,26.1
90240,2016,37.5,Los Angeles,112,26413,5.9,86383,111587,79.2,26.1
90240,2017,36.6,Los Angeles,160,26413,5.9,86383,111587,79.2,26.1
90240,2018,42.2,Los Angeles,232,26413,5.9,86383,111587,79.2,26.1
90240,2019,35.8,Los Angeles,302,26413,5.9,86383,111587,79.2,26.1
90240,2020,19.3,Los Angeles,344,26413,5.9,86383,111587,79.2,26.1
90240,2021,22.9,Los Angeles,478,26413,5.9,86383,111587,79.2,26.1
90240,2022,33.5,Los Angeles,654,26413,5.9,86383,111587,79.2,26.1
90241,2013,50.8,Los Angeles,24,43215,10.4,72715,87522,80.9,24.2
90241,2014,43.2,Los Angeles,44,43215,10.4,72715,87522,80.9,24.2
90241,2015,47.3,Los Angeles,75,43215,10.4,72715,87522,80.9,24.2
90241,2016,37.7,Los Angeles,117,43215,10.4,72715,87522,80.9,24.2
90241,2017,41.7,Los Angeles,201,43215,10.4,72715,87522,80.9,24.2
90241,2018,37.7,Los Angeles,293,43215,10.4,72715,87522,80.9,24.2
90241,2019,42,Los Angeles,375,43215,10.4,72715,87522,80.9,24.2
90241,2020,18.9,Los Angeles,454,43215,10.4,72715,87522,80.9,24.2
90241,2021,20.7,Los Angeles,608,43215,10.4,72715,87522,80.9,24.2
90241,2022,23.5,Los Angeles,819,43215,10.4,72715,87522,80.9,24.2
90242,2013,47.1,Los Angeles,19,42694,9.1,71233,85792,78.5,20.9
90242,2014,49,Los Angeles,36,42694,9.1,71233,85792,78.5,20.9
90242,2015,47.9,Los Angeles,57,42694,9.1,71233,85792,78.5,20.9
90242,2016,43,Los Angeles,81,42694,9.1,71233,85792,78.5,20.9
90242,2017,33.9,Los Angeles,142,42694,9.1,71233,85792,78.5,20.9
90242,2018,38.2,Los Angeles,192,42694,9.1,71233,85792,78.5,20.9
90242,2019,43.4,Los Angeles,243,42694,9.1,71233,85792,78.5,20.9
